YAL003W	R-SCE-156842	https://reactome.org/PathwayBrowser/#/R-SCE-156842	Eukaryotic Translation Elongation	IEA	Saccharomyces cerevisiae
YAR007C	R-SCE-69166	https://reactome.org/PathwayBrowser/#/R-SCE-69166	Removal of the Flap Intermediate	IEA	Saccharomyces cerevisiae
YAR018C	R-SCE-2980767	https://reactome.org/PathwayBrowser/#/R-SCE-2980767	Activation of NIMA Kinases NEK9, NEK6, NEK7	IEA	Saccharomyces cerevisiae
YAR019C	R-SCE-2559580	https://reactome.org/PathwayBrowser/#/R-SCE-2559580	Oxidative Stress Induced Senescence	IEA	Saccharomyces cerevisiae
YAR035W	R-SCE-200425	https://reactome.org/PathwayBrowser/#/R-SCE-200425	Import of palmitoyl-CoA into the mitochondrial matrix	IEA	Saccharomyces cerevisiae
YAR042W	R-SCE-192105	https://reactome.org/PathwayBrowser/#/R-SCE-192105	Synthesis of bile acids and bile salts	IEA	Saccharomyces cerevisiae
YAR073W	R-SCE-6798695	https://reactome.org/PathwayBrowser/#/R-SCE-6798695	Neutrophil degranulation	IEA	Saccharomyces cerevisiae
YAR073W	R-SCE-73817	https://reactome.org/PathwayBrowser/#/R-SCE-73817	Purine ribonucleoside monophosphate biosynthesis	IEA	Saccharomyces cerevisiae
YAR073W	R-SCE-74217	https://reactome.org/PathwayBrowser/#/R-SCE-74217	Purine salvage	IEA	Saccharomyces cerevisiae
YBL002W	R-SCE-2299718	https://reactome.org/PathwayBrowser/#/R-SCE-2299718	Condensation of Prophase Chromosomes	IEA	Saccharomyces cerevisiae
YBL002W	R-SCE-2559580	https://reactome.org/PathwayBrowser/#/R-SCE-2559580	Oxidative Stress Induced Senescence	IEA	Saccharomyces cerevisiae
YBL002W	R-SCE-2559582	https://reactome.org/PathwayBrowser/#/R-SCE-2559582	Senescence-Associated Secretory Phenotype (SASP)	IEA	Saccharomyces cerevisiae
YBL002W	R-SCE-3214815	https://reactome.org/PathwayBrowser/#/R-SCE-3214815	HDACs deacetylate histones	IEA	Saccharomyces cerevisiae
YBL002W	R-SCE-3214847	https://reactome.org/PathwayBrowser/#/R-SCE-3214847	HATs acetylate histones	IEA	Saccharomyces cerevisiae
YBL002W	R-SCE-427359	https://reactome.org/PathwayBrowser/#/R-SCE-427359	SIRT1 negatively regulates rRNA expression	IEA	Saccharomyces cerevisiae
YBL002W	R-SCE-5625886	https://reactome.org/PathwayBrowser/#/R-SCE-5625886	Activated PKN1 stimulates transcription of AR (androgen receptor) regulated genes KLK2 and KLK3	IEA	Saccharomyces cerevisiae
YBL002W	R-SCE-5689880	https://reactome.org/PathwayBrowser/#/R-SCE-5689880	Ub-specific processing proteases	IEA	Saccharomyces cerevisiae
YBL002W	R-SCE-5693565	https://reactome.org/PathwayBrowser/#/R-SCE-5693565	Recruitment and ATM-mediated phosphorylation of repair and signaling proteins at DNA double strand breaks	IEA	Saccharomyces cerevisiae
YBL002W	R-SCE-8936459	https://reactome.org/PathwayBrowser/#/R-SCE-8936459	RUNX1 regulates genes involved in megakaryocyte differentiation and platelet function	IEA	Saccharomyces cerevisiae
YBL002W	R-SCE-9018519	https://reactome.org/PathwayBrowser/#/R-SCE-9018519	Estrogen-dependent gene expression	IEA	Saccharomyces cerevisiae
YBL003C	R-SCE-2299718	https://reactome.org/PathwayBrowser/#/R-SCE-2299718	Condensation of Prophase Chromosomes	IEA	Saccharomyces cerevisiae
YBL003C	R-SCE-2559580	https://reactome.org/PathwayBrowser/#/R-SCE-2559580	Oxidative Stress Induced Senescence	IEA	Saccharomyces cerevisiae
YBL003C	R-SCE-2559582	https://reactome.org/PathwayBrowser/#/R-SCE-2559582	Senescence-Associated Secretory Phenotype (SASP)	IEA	Saccharomyces cerevisiae
YBL003C	R-SCE-3214815	https://reactome.org/PathwayBrowser/#/R-SCE-3214815	HDACs deacetylate histones	IEA	Saccharomyces cerevisiae
YBL003C	R-SCE-3214847	https://reactome.org/PathwayBrowser/#/R-SCE-3214847	HATs acetylate histones	IEA	Saccharomyces cerevisiae
YBL003C	R-SCE-3214858	https://reactome.org/PathwayBrowser/#/R-SCE-3214858	RMTs methylate histone arginines	IEA	Saccharomyces cerevisiae
YBL003C	R-SCE-427359	https://reactome.org/PathwayBrowser/#/R-SCE-427359	SIRT1 negatively regulates rRNA expression	IEA	Saccharomyces cerevisiae
YBL003C	R-SCE-5625886	https://reactome.org/PathwayBrowser/#/R-SCE-5625886	Activated PKN1 stimulates transcription of AR (androgen receptor) regulated genes KLK2 and KLK3	IEA	Saccharomyces cerevisiae
YBL003C	R-SCE-5689880	https://reactome.org/PathwayBrowser/#/R-SCE-5689880	Ub-specific processing proteases	IEA	Saccharomyces cerevisiae
YBL003C	R-SCE-5689901	https://reactome.org/PathwayBrowser/#/R-SCE-5689901	Metalloprotease DUBs	IEA	Saccharomyces cerevisiae
YBL003C	R-SCE-5693565	https://reactome.org/PathwayBrowser/#/R-SCE-5693565	Recruitment and ATM-mediated phosphorylation of repair and signaling proteins at DNA double strand breaks	IEA	Saccharomyces cerevisiae
YBL003C	R-SCE-8936459	https://reactome.org/PathwayBrowser/#/R-SCE-8936459	RUNX1 regulates genes involved in megakaryocyte differentiation and platelet function	IEA	Saccharomyces cerevisiae
YBL003C	R-SCE-9018519	https://reactome.org/PathwayBrowser/#/R-SCE-9018519	Estrogen-dependent gene expression	IEA	Saccharomyces cerevisiae
YBL016W	R-SCE-110056	https://reactome.org/PathwayBrowser/#/R-SCE-110056	MAPK3 (ERK1) activation	IEA	Saccharomyces cerevisiae
YBL016W	R-SCE-112409	https://reactome.org/PathwayBrowser/#/R-SCE-112409	RAF-independent MAPK1/3 activation	IEA	Saccharomyces cerevisiae
YBL016W	R-SCE-112411	https://reactome.org/PathwayBrowser/#/R-SCE-112411	MAPK1 (ERK2) activation	IEA	Saccharomyces cerevisiae
YBL016W	R-SCE-1169408	https://reactome.org/PathwayBrowser/#/R-SCE-1169408	ISG15 antiviral mechanism	IEA	Saccharomyces cerevisiae
YBL016W	R-SCE-198753	https://reactome.org/PathwayBrowser/#/R-SCE-198753	ERK/MAPK targets	IEA	Saccharomyces cerevisiae
YBL016W	R-SCE-198765	https://reactome.org/PathwayBrowser/#/R-SCE-198765	Signalling to ERK5	IEA	Saccharomyces cerevisiae
YBL016W	R-SCE-202670	https://reactome.org/PathwayBrowser/#/R-SCE-202670	ERKs are inactivated	IEA	Saccharomyces cerevisiae
YBL016W	R-SCE-2559582	https://reactome.org/PathwayBrowser/#/R-SCE-2559582	Senescence-Associated Secretory Phenotype (SASP)	IEA	Saccharomyces cerevisiae
YBL016W	R-SCE-3371453	https://reactome.org/PathwayBrowser/#/R-SCE-3371453	Regulation of HSF1-mediated heat shock response	IEA	Saccharomyces cerevisiae
YBL016W	R-SCE-375165	https://reactome.org/PathwayBrowser/#/R-SCE-375165	NCAM signaling for neurite out-growth	IEA	Saccharomyces cerevisiae
YBL016W	R-SCE-4086398	https://reactome.org/PathwayBrowser/#/R-SCE-4086398	Ca2+ pathway	IEA	Saccharomyces cerevisiae
YBL016W	R-SCE-444257	https://reactome.org/PathwayBrowser/#/R-SCE-444257	RSK activation	IEA	Saccharomyces cerevisiae
YBL016W	R-SCE-445144	https://reactome.org/PathwayBrowser/#/R-SCE-445144	Signal transduction by L1	IEA	Saccharomyces cerevisiae
YBL016W	R-SCE-5673001	https://reactome.org/PathwayBrowser/#/R-SCE-5673001	RAF/MAP kinase cascade	IEA	Saccharomyces cerevisiae
YBL016W	R-SCE-5674135	https://reactome.org/PathwayBrowser/#/R-SCE-5674135	MAP2K and MAPK activation	IEA	Saccharomyces cerevisiae
YBL016W	R-SCE-5674499	https://reactome.org/PathwayBrowser/#/R-SCE-5674499	Negative feedback regulation of MAPK pathway	IEA	Saccharomyces cerevisiae
YBL016W	R-SCE-5687128	https://reactome.org/PathwayBrowser/#/R-SCE-5687128	MAPK6/MAPK4 signaling	IEA	Saccharomyces cerevisiae
YBL016W	R-SCE-6798695	https://reactome.org/PathwayBrowser/#/R-SCE-6798695	Neutrophil degranulation	IEA	Saccharomyces cerevisiae
YBL016W	R-SCE-881907	https://reactome.org/PathwayBrowser/#/R-SCE-881907	Gastrin-CREB signalling pathway via PKC and MAPK	IEA	Saccharomyces cerevisiae
YBL019W	R-SCE-110357	https://reactome.org/PathwayBrowser/#/R-SCE-110357	Displacement of DNA glycosylase by APEX1	IEA	Saccharomyces cerevisiae
YBL019W	R-SCE-110373	https://reactome.org/PathwayBrowser/#/R-SCE-110373	Resolution of AP sites via the multiple-nucleotide patch replacement pathway	IEA	Saccharomyces cerevisiae
YBL019W	R-SCE-5651801	https://reactome.org/PathwayBrowser/#/R-SCE-5651801	PCNA-Dependent Long Patch Base Excision Repair	IEA	Saccharomyces cerevisiae
YBL019W	R-SCE-73933	https://reactome.org/PathwayBrowser/#/R-SCE-73933	Resolution of Abasic Sites (AP sites)	IEA	Saccharomyces cerevisiae
YBL021C	R-SCE-110314	https://reactome.org/PathwayBrowser/#/R-SCE-110314	Recognition of DNA damage by PCNA-containing replication complex	IEA	Saccharomyces cerevisiae
YBL021C	R-SCE-174430	https://reactome.org/PathwayBrowser/#/R-SCE-174430	Telomere C-strand synthesis initiation	IEA	Saccharomyces cerevisiae
YBL021C	R-SCE-5651801	https://reactome.org/PathwayBrowser/#/R-SCE-5651801	PCNA-Dependent Long Patch Base Excision Repair	IEA	Saccharomyces cerevisiae
YBL021C	R-SCE-5656169	https://reactome.org/PathwayBrowser/#/R-SCE-5656169	Termination of translesion DNA synthesis	IEA	Saccharomyces cerevisiae
YBL021C	R-SCE-5696400	https://reactome.org/PathwayBrowser/#/R-SCE-5696400	Dual Incision in GG-NER	IEA	Saccharomyces cerevisiae
YBL021C	R-SCE-6782135	https://reactome.org/PathwayBrowser/#/R-SCE-6782135	Dual incision in TC-NER	IEA	Saccharomyces cerevisiae
YBL021C	R-SCE-68952	https://reactome.org/PathwayBrowser/#/R-SCE-68952	DNA replication initiation	IEA	Saccharomyces cerevisiae
YBL021C	R-SCE-68962	https://reactome.org/PathwayBrowser/#/R-SCE-68962	Activation of the pre-replicative complex	IEA	Saccharomyces cerevisiae
YBL022C	R-SCE-9033241	https://reactome.org/PathwayBrowser/#/R-SCE-9033241	Peroxisomal protein import	IEA	Saccharomyces cerevisiae
YBL026W	R-SCE-430039	https://reactome.org/PathwayBrowser/#/R-SCE-430039	mRNA decay by 5' to 3' exoribonuclease	IEA	Saccharomyces cerevisiae
YBL026W	R-SCE-72165	https://reactome.org/PathwayBrowser/#/R-SCE-72165	mRNA Splicing - Minor Pathway	IEA	Saccharomyces cerevisiae
YBL027W	R-SCE-156827	https://reactome.org/PathwayBrowser/#/R-SCE-156827	L13a-mediated translational silencing of Ceruloplasmin expression	IEA	Saccharomyces cerevisiae
YBL027W	R-SCE-1799339	https://reactome.org/PathwayBrowser/#/R-SCE-1799339	SRP-dependent cotranslational protein targeting to membrane	IEA	Saccharomyces cerevisiae
YBL027W	R-SCE-72689	https://reactome.org/PathwayBrowser/#/R-SCE-72689	Formation of a pool of free 40S subunits	IEA	Saccharomyces cerevisiae
YBL027W	R-SCE-72706	https://reactome.org/PathwayBrowser/#/R-SCE-72706	GTP hydrolysis and joining of the 60S ribosomal subunit	IEA	Saccharomyces cerevisiae
YBL027W	R-SCE-975956	https://reactome.org/PathwayBrowser/#/R-SCE-975956	Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)	IEA	Saccharomyces cerevisiae
YBL027W	R-SCE-975957	https://reactome.org/PathwayBrowser/#/R-SCE-975957	Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)	IEA	Saccharomyces cerevisiae
YBL035C	R-SCE-113501	https://reactome.org/PathwayBrowser/#/R-SCE-113501	Inhibition of replication initiation of damaged DNA by RB1/E2F1	IEA	Saccharomyces cerevisiae
YBL035C	R-SCE-174411	https://reactome.org/PathwayBrowser/#/R-SCE-174411	Polymerase switching on the C-strand of the telomere	IEA	Saccharomyces cerevisiae
YBL035C	R-SCE-174430	https://reactome.org/PathwayBrowser/#/R-SCE-174430	Telomere C-strand synthesis initiation	IEA	Saccharomyces cerevisiae
YBL035C	R-SCE-68952	https://reactome.org/PathwayBrowser/#/R-SCE-68952	DNA replication initiation	IEA	Saccharomyces cerevisiae
YBL035C	R-SCE-68962	https://reactome.org/PathwayBrowser/#/R-SCE-68962	Activation of the pre-replicative complex	IEA	Saccharomyces cerevisiae
YBL035C	R-SCE-69091	https://reactome.org/PathwayBrowser/#/R-SCE-69091	Polymerase switching	IEA	Saccharomyces cerevisiae
YBL035C	R-SCE-69166	https://reactome.org/PathwayBrowser/#/R-SCE-69166	Removal of the Flap Intermediate	IEA	Saccharomyces cerevisiae
YBL035C	R-SCE-69183	https://reactome.org/PathwayBrowser/#/R-SCE-69183	Processive synthesis on the lagging strand	IEA	Saccharomyces cerevisiae
YBL037W	R-SCE-6798695	https://reactome.org/PathwayBrowser/#/R-SCE-6798695	Neutrophil degranulation	IEA	Saccharomyces cerevisiae
YBL037W	R-SCE-8856825	https://reactome.org/PathwayBrowser/#/R-SCE-8856825	Cargo recognition for clathrin-mediated endocytosis	IEA	Saccharomyces cerevisiae
YBL037W	R-SCE-8866427	https://reactome.org/PathwayBrowser/#/R-SCE-8866427	VLDLR internalisation and degradation	IEA	Saccharomyces cerevisiae
YBL037W	R-SCE-8964038	https://reactome.org/PathwayBrowser/#/R-SCE-8964038	LDL clearance	IEA	Saccharomyces cerevisiae
YBL040C	R-SCE-6811434	https://reactome.org/PathwayBrowser/#/R-SCE-6811434	COPI-dependent Golgi-to-ER retrograde traffic	IEA	Saccharomyces cerevisiae
YBL041W	R-SCE-1236978	https://reactome.org/PathwayBrowser/#/R-SCE-1236978	Cross-presentation of soluble exogenous antigens (endosomes)	IEA	Saccharomyces cerevisiae
YBL041W	R-SCE-174113	https://reactome.org/PathwayBrowser/#/R-SCE-174113	SCF-beta-TrCP mediated degradation of Emi1	IEA	Saccharomyces cerevisiae
YBL041W	R-SCE-187577	https://reactome.org/PathwayBrowser/#/R-SCE-187577	SCF(Skp2)-mediated degradation of p27/p21	IEA	Saccharomyces cerevisiae
YBL041W	R-SCE-382556	https://reactome.org/PathwayBrowser/#/R-SCE-382556	ABC-family proteins mediated transport	IEA	Saccharomyces cerevisiae
YBL041W	R-SCE-450408	https://reactome.org/PathwayBrowser/#/R-SCE-450408	AUF1 (hnRNP D0) binds and destabilizes mRNA	IEA	Saccharomyces cerevisiae
YBL041W	R-SCE-5668541	https://reactome.org/PathwayBrowser/#/R-SCE-5668541	TNFR2 non-canonical NF-kB pathway	IEA	Saccharomyces cerevisiae
YBL041W	R-SCE-5687128	https://reactome.org/PathwayBrowser/#/R-SCE-5687128	MAPK6/MAPK4 signaling	IEA	Saccharomyces cerevisiae
YBL041W	R-SCE-5689880	https://reactome.org/PathwayBrowser/#/R-SCE-5689880	Ub-specific processing proteases	IEA	Saccharomyces cerevisiae
YBL041W	R-SCE-6798695	https://reactome.org/PathwayBrowser/#/R-SCE-6798695	Neutrophil degranulation	IEA	Saccharomyces cerevisiae
YBL041W	R-SCE-68949	https://reactome.org/PathwayBrowser/#/R-SCE-68949	Orc1 removal from chromatin	IEA	Saccharomyces cerevisiae
YBL041W	R-SCE-69017	https://reactome.org/PathwayBrowser/#/R-SCE-69017	CDK-mediated phosphorylation and removal of Cdc6	IEA	Saccharomyces cerevisiae
YBL041W	R-SCE-69229	https://reactome.org/PathwayBrowser/#/R-SCE-69229	Ubiquitin-dependent degradation of Cyclin D1	IEA	Saccharomyces cerevisiae
YBL041W	R-SCE-69601	https://reactome.org/PathwayBrowser/#/R-SCE-69601	Ubiquitin Mediated Degradation of Phosphorylated Cdc25A	IEA	Saccharomyces cerevisiae
YBL041W	R-SCE-8854050	https://reactome.org/PathwayBrowser/#/R-SCE-8854050	FBXL7 down-regulates AURKA during mitotic entry and in early mitosis	IEA	Saccharomyces cerevisiae
YBL041W	R-SCE-983168	https://reactome.org/PathwayBrowser/#/R-SCE-983168	Antigen processing: Ubiquitination & Proteasome degradation	IEA	Saccharomyces cerevisiae
YBL047C	R-SCE-193648	https://reactome.org/PathwayBrowser/#/R-SCE-193648	NRAGE signals death through JNK	IEA	Saccharomyces cerevisiae
YBL047C	R-SCE-194840	https://reactome.org/PathwayBrowser/#/R-SCE-194840	Rho GTPase cycle	IEA	Saccharomyces cerevisiae
YBL047C	R-SCE-416482	https://reactome.org/PathwayBrowser/#/R-SCE-416482	G alpha (12/13) signalling events	IEA	Saccharomyces cerevisiae
YBL047C	R-SCE-8856825	https://reactome.org/PathwayBrowser/#/R-SCE-8856825	Cargo recognition for clathrin-mediated endocytosis	IEA	Saccharomyces cerevisiae
YBL049W	R-SCE-6798695	https://reactome.org/PathwayBrowser/#/R-SCE-6798695	Neutrophil degranulation	IEA	Saccharomyces cerevisiae
YBL050W	R-SCE-6807878	https://reactome.org/PathwayBrowser/#/R-SCE-6807878	COPI-mediated anterograde transport	IEA	Saccharomyces cerevisiae
YBL050W	R-SCE-6811438	https://reactome.org/PathwayBrowser/#/R-SCE-6811438	Intra-Golgi traffic	IEA	Saccharomyces cerevisiae
YBL050W	R-SCE-6811440	https://reactome.org/PathwayBrowser/#/R-SCE-6811440	Retrograde transport at the Trans-Golgi-Network	IEA	Saccharomyces cerevisiae
YBL056W	R-SCE-1169408	https://reactome.org/PathwayBrowser/#/R-SCE-1169408	ISG15 antiviral mechanism	IEA	Saccharomyces cerevisiae
YBL056W	R-SCE-380972	https://reactome.org/PathwayBrowser/#/R-SCE-380972	Energy dependent regulation of mTOR by LKB1-AMPK	IEA	Saccharomyces cerevisiae
YBL063W	R-SCE-5610787	https://reactome.org/PathwayBrowser/#/R-SCE-5610787	Hedgehog 'off' state	IEA	Saccharomyces cerevisiae
YBL063W	R-SCE-5620924	https://reactome.org/PathwayBrowser/#/R-SCE-5620924	Intraflagellar transport	IEA	Saccharomyces cerevisiae
YBL063W	R-SCE-6811434	https://reactome.org/PathwayBrowser/#/R-SCE-6811434	COPI-dependent Golgi-to-ER retrograde traffic	IEA	Saccharomyces cerevisiae
YBL063W	R-SCE-983189	https://reactome.org/PathwayBrowser/#/R-SCE-983189	Kinesins	IEA	Saccharomyces cerevisiae
YBL064C	R-SCE-6798695	https://reactome.org/PathwayBrowser/#/R-SCE-6798695	Neutrophil degranulation	IEA	Saccharomyces cerevisiae
YBL068W	R-SCE-73843	https://reactome.org/PathwayBrowser/#/R-SCE-73843	5-Phosphoribose 1-diphosphate biosynthesis	IEA	Saccharomyces cerevisiae
YBL071W-A	R-SCE-5358493	https://reactome.org/PathwayBrowser/#/R-SCE-5358493	Synthesis of diphthamide-EEF2	IEA	Saccharomyces cerevisiae
YBL072C	R-SCE-156827	https://reactome.org/PathwayBrowser/#/R-SCE-156827	L13a-mediated translational silencing of Ceruloplasmin expression	IEA	Saccharomyces cerevisiae
